dataset,noise_rate,seed,p_grd,dexp,gain
PubMed,0.1,5,0.1,7,-0.023000001907348633
PubMed,0.1,5,0.1,8,-0.009000003337860107
PubMed,0.1,5,0.1,9,-0.013999998569488525
PubMed,0.1,5,0.1,10,0.0020000338554382324
PubMed,0.1,5,0.2,0,0.009999990463256836
PubMed,0.1,5,0.2,1,-0.029999971389770508
PubMed,0.1,5,0.2,2,-0.0339999794960022
PubMed,0.1,5,0.2,3,-0.009999990463256836
PubMed,0.1,5,0.2,4,-0.006999969482421875
PubMed,0.1,5,0.2,5,0.008000016212463379
PubMed,0.1,5,0.2,6,0.008000016212463379
PubMed,0.1,5,0.2,7,0.026000022888183594
PubMed,0.1,5,0.2,8,0.03200000524520874
PubMed,0.1,5,0.2,9,-0.012999951839447021
PubMed,0.1,5,0.2,10,0.009000003337860107
PubMed,0.1,5,0.3,0,0.0
PubMed,0.1,5,0.3,1,-0.04399996995925903
PubMed,0.1,5,0.3,2,-0.03200000524520874
PubMed,0.1,5,0.3,3,-0.0029999613761901855
PubMed,0.1,5,0.3,4,0.013000011444091797
PubMed,0.1,5,0.3,5,0.018000006675720215
PubMed,0.1,5,0.3,6,-0.012999951839447021
PubMed,0.1,5,0.3,7,0.0040000081062316895
PubMed,0.1,5,0.3,8,0.0
PubMed,0.1,5,0.3,9,0.0
PubMed,0.1,5,0.3,10,0.0
PubMed,0.1,5,0.4,0,-0.004999995231628418
PubMed,0.1,5,0.4,1,-0.02599996328353882
PubMed,0.1,5,0.4,2,-0.010999977588653564
PubMed,0.1,5,0.4,3,0.023000001907348633
PubMed,0.1,5,0.4,4,0.026000022888183594
PubMed,0.1,5,0.4,5,0.0040000081062316895
PubMed,0.1,5,0.4,6,0.0040000081062316895
PubMed,0.1,5,0.4,7,0.0
PubMed,0.1,5,0.4,8,0.0
PubMed,0.1,5,0.4,9,0.0
PubMed,0.1,5,0.4,10,0.0
PubMed,0.1,5,0.5,0,0.009999990463256836
PubMed,0.1,5,0.5,1,-0.0339999794960022
PubMed,0.1,5,0.5,2,0.013999998569488525
PubMed,0.1,5,0.5,3,0.018000006675720215
PubMed,0.1,5,0.5,4,0.006000041961669922
PubMed,0.1,5,0.5,5,0.0040000081062316895
PubMed,0.1,5,0.5,6,0.0
PubMed,0.1,5,0.5,7,0.0
PubMed,0.1,5,0.5,8,0.0
PubMed,0.1,5,0.5,9,0.0
PubMed,0.1,5,0.5,10,0.0
PubMed,0.1,5,0.6,0,0.008000016212463379
PubMed,0.1,5,0.6,1,-0.02399998903274536
PubMed,0.1,5,0.6,2,0.013999998569488525
PubMed,0.1,5,0.6,3,0.012000024318695068
PubMed,0.1,5,0.6,4,0.0040000081062316895
PubMed,0.1,5,0.6,5,0.0
PubMed,0.1,5,0.6,6,0.0
PubMed,0.1,5,0.6,7,0.0
PubMed,0.1,5,0.6,8,0.0
PubMed,0.1,5,0.6,9,0.0
PubMed,0.1,5,0.6,10,0.0
PubMed,0.1,5,0.7,0,0.009000003337860107
PubMed,0.1,5,0.7,1,-0.012999951839447021
PubMed,0.1,5,0.7,2,0.029000043869018555
PubMed,0.1,5,0.7,3,0.0
PubMed,0.1,5,0.7,4,0.0
PubMed,0.1,5,0.7,5,0.0
PubMed,0.1,5,0.7,6,0.0
PubMed,0.1,5,0.7,7,0.0
PubMed,0.1,5,0.7,8,0.0
PubMed,0.1,5,0.7,9,0.0
PubMed,0.1,5,0.7,10,0.0
PubMed,0.1,5,0.8,0,-0.006999969482421875
PubMed,0.1,5,0.8,1,0.009000003337860107
PubMed,0.1,5,0.8,2,0.012000024318695068
PubMed,0.1,5,0.8,3,0.0
PubMed,0.1,5,0.8,4,0.0
PubMed,0.1,5,0.8,5,0.0
PubMed,0.1,5,0.8,6,0.0
PubMed,0.1,5,0.8,7,0.0
PubMed,0.1,5,0.8,8,0.0
PubMed,0.1,5,0.8,9,0.0
PubMed,0.1,5,0.8,10,0.0
PubMed,0.1,5,0.9,0,-0.001999974250793457
PubMed,0.1,5,0.9,1,0.013000011444091797
PubMed,0.1,5,0.9,2,0.0
PubMed,0.1,5,0.9,3,0.0
PubMed,0.1,5,0.9,4,0.0
PubMed,0.1,5,0.9,5,0.0
PubMed,0.1,5,0.9,6,0.0
PubMed,0.1,5,0.9,7,0.0
PubMed,0.1,5,0.9,8,0.0
PubMed,0.1,5,0.9,9,0.0
PubMed,0.1,5,0.9,10,0.0
PubMed,0.1,6,0.0,0,-0.04400002956390381
PubMed,0.1,6,0.0,1,-0.053000032901763916
PubMed,0.1,6,0.0,2,-0.04500001668930054
PubMed,0.1,6,0.0,3,-0.057000041007995605
PubMed,0.1,6,0.0,4,-0.08799999952316284
PubMed,0.1,6,0.0,5,-0.022000014781951904
PubMed,0.1,6,0.0,6,-0.1980000138282776
PubMed,0.1,6,0.0,7,-0.10600000619888306
PubMed,0.1,6,0.0,8,-0.008000016212463379
PubMed,0.1,6,0.0,9,-0.06400001049041748
PubMed,0.1,6,0.0,10,-0.010000050067901611
PubMed,0.1,6,0.1,0,-0.02799999713897705
PubMed,0.1,6,0.1,1,-0.06499999761581421
PubMed,0.1,6,0.1,2,-0.05200004577636719
PubMed,0.1,6,0.1,3,-0.057000041007995605
PubMed,0.1,6,0.1,4,-0.0690000057220459
PubMed,0.1,6,0.1,5,-0.04500001668930054
PubMed,0.1,6,0.1,6,-0.020000040531158447
PubMed,0.1,6,0.1,7,-0.06700003147125244
PubMed,0.1,6,0.1,8,-0.03400003910064697
PubMed,0.1,6,0.1,9,-0.04000002145767212
PubMed,0.1,6,0.1,10,-0.025000035762786865
PubMed,0.1,6,0.2,0,-0.04900002479553223
PubMed,0.1,6,0.2,1,-0.04100000858306885
PubMed,0.1,6,0.2,2,-0.07700002193450928
PubMed,0.1,6,0.2,3,-0.09600001573562622
PubMed,0.1,6,0.2,4,-0.050000011920928955
PubMed,0.1,6,0.2,5,0.0029999613761901855
PubMed,0.1,6,0.2,6,-0.025000035762786865
PubMed,0.1,6,0.2,7,-0.009000003337860107
PubMed,0.1,6,0.2,8,-0.03200000524520874
PubMed,0.1,6,0.2,9,-0.03200000524520874
PubMed,0.1,6,0.2,10,-0.006000041961669922
PubMed,0.1,6,0.3,0,-0.0480000376701355
PubMed,0.1,6,0.3,1,-0.03600001335144043
PubMed,0.1,6,0.3,2,-0.05900001525878906
PubMed,0.1,6,0.3,3,-0.04100000858306885
PubMed,0.1,6,0.3,4,-0.02799999713897705
PubMed,0.1,6,0.3,5,-0.04000002145767212
PubMed,0.1,6,0.3,6,0.003999948501586914
PubMed,0.1,6,0.3,7,-0.009000003337860107
PubMed,0.1,6,0.3,8,-0.004999995231628418
PubMed,0.1,6,0.3,9,-0.004999995231628418
PubMed,0.1,6,0.3,10,-0.004999995231628418
PubMed,0.1,6,0.4,0,-0.061000049114227295
PubMed,0.1,6,0.4,1,-0.03800004720687866
PubMed,0.1,6,0.4,2,-0.08400005102157593
PubMed,0.1,6,0.4,3,-0.02799999713897705
PubMed,0.1,6,0.4,4,-0.022000014781951904
PubMed,0.1,6,0.4,5,-0.004999995231628418
PubMed,0.1,6,0.4,6,-0.004999995231628418
PubMed,0.1,6,0.4,7,-0.004999995231628418
PubMed,0.1,6,0.4,8,-0.004999995231628418
PubMed,0.1,6,0.4,9,0.0
PubMed,0.1,6,0.4,10,0.0
PubMed,0.1,6,0.5,0,-0.03700000047683716
PubMed,0.1,6,0.5,1,-0.07600003480911255
PubMed,0.1,6,0.5,2,-0.07100003957748413
PubMed,0.1,6,0.5,3,-0.04000002145767212
PubMed,0.1,6,0.5,4,0.003999948501586914
PubMed,0.1,6,0.5,5,-0.004999995231628418
PubMed,0.1,6,0.5,6,-0.004999995231628418
PubMed,0.1,6,0.5,7,-0.004999995231628418
PubMed,0.1,6,0.5,8,0.0
PubMed,0.1,6,0.5,9,0.0
PubMed,0.1,6,0.5,10,0.0
PubMed,0.1,6,0.6,0,-0.030000030994415283
PubMed,0.1,6,0.6,1,-0.06300002336502075
PubMed,0.1,6,0.6,2,-0.04000002145767212
PubMed,0.1,6,0.6,3,0.003999948501586914
PubMed,0.1,6,0.6,4,-0.004999995231628418
PubMed,0.1,6,0.6,5,-0.004999995231628418
PubMed,0.1,6,0.6,6,-0.004999995231628418
PubMed,0.1,6,0.6,7,0.0
PubMed,0.1,6,0.6,8,0.0
PubMed,0.1,6,0.6,9,0.0
PubMed,0.1,6,0.6,10,0.0
PubMed,0.1,6,0.7,0,-0.001000046730041504
PubMed,0.1,6,0.7,1,-0.06700003147125244
PubMed,0.1,6,0.7,2,-0.01500004529953003
PubMed,0.1,6,0.7,3,-0.004999995231628418
PubMed,0.1,6,0.7,4,-0.004999995231628418
PubMed,0.1,6,0.7,5,0.0
PubMed,0.1,6,0.7,6,0.0
PubMed,0.1,6,0.7,7,0.0
PubMed,0.1,6,0.7,8,0.0
PubMed,0.1,6,0.7,9,0.0
PubMed,0.1,6,0.7,10,0.0
PubMed,0.1,6,0.8,0,-0.04100000858306885
PubMed,0.1,6,0.8,1,-0.021000027656555176
PubMed,0.1,6,0.8,2,0.003999948501586914
PubMed,0.1,6,0.8,3,-0.004999995231628418
PubMed,0.1,6,0.8,4,0.0
PubMed,0.1,6,0.8,5,0.0
PubMed,0.1,6,0.8,6,0.0
PubMed,0.1,6,0.8,7,0.0
PubMed,0.1,6,0.8,8,0.0
PubMed,0.1,6,0.8,9,0.0
PubMed,0.1,6,0.8,10,0.0
PubMed,0.1,6,0.9,0,-0.0040000081062316895
PubMed,0.1,6,0.9,1,-0.04000002145767212
PubMed,0.1,6,0.9,2,0.0
PubMed,0.1,6,0.9,3,0.0
PubMed,0.1,6,0.9,4,0.0
PubMed,0.1,6,0.9,5,0.0
PubMed,0.1,6,0.9,6,0.0
PubMed,0.1,6,0.9,7,0.0
PubMed,0.1,6,0.9,8,0.0
PubMed,0.1,6,0.9,9,0.0
PubMed,0.1,6,0.9,10,0.0
PubMed,0.1,7,0.0,0,-0.04200005531311035
PubMed,0.1,7,0.0,1,-0.010000050067901611
PubMed,0.1,7,0.0,2,-0.04400002956390381
PubMed,0.1,7,0.0,3,-0.03800004720687866
PubMed,0.1,7,0.0,4,-0.018000006675720215
PubMed,0.1,7,0.0,5,-0.03600001335144043
PubMed,0.1,7,0.0,6,-0.009000003337860107
PubMed,0.1,7,0.0,7,-0.04000002145767212
PubMed,0.1,7,0.0,8,-0.020000040531158447
PubMed,0.1,7,0.0,9,-0.037000060081481934
PubMed,0.1,7,0.0,10,-0.008000016212463379
PubMed,0.1,7,0.1,0,-0.022000014781951904
PubMed,0.1,7,0.1,1,-0.03600001335144043
PubMed,0.1,7,0.1,2,-0.0140000581741333
PubMed,0.1,7,0.1,3,-0.009000003337860107
PubMed,0.1,7,0.1,4,-0.022000014781951904
PubMed,0.1,7,0.1,5,0.0059999823570251465
PubMed,0.1,7,0.1,6,-0.001000046730041504
PubMed,0.1,7,0.1,7,-0.009000003337860107
PubMed,0.1,7,0.1,8,-0.01500004529953003
PubMed,0.1,7,0.1,9,-0.021000027656555176
PubMed,0.1,7,0.1,10,-0.025000035762786865
PubMed,0.1,7,0.2,0,-0.026000022888183594
PubMed,0.1,7,0.2,1,-0.020000040531158447
PubMed,0.1,7,0.2,2,-0.01900005340576172
PubMed,0.1,7,0.2,3,-0.017000019550323486
PubMed,0.1,7,0.2,4,-0.005000054836273193
PubMed,0.1,7,0.2,5,-0.012000024318695068
PubMed,0.1,7,0.2,6,0.004999995231628418
PubMed,0.1,7,0.2,7,0.015999972820281982
PubMed,0.1,7,0.2,8,0.022999942302703857
PubMed,0.1,7,0.2,9,0.007999956607818604
PubMed,0.1,7,0.2,10,0.0009999871253967285
PubMed,0.1,7,0.3,0,-0.010000050067901611
PubMed,0.1,7,0.3,1,-0.03900003433227539
PubMed,0.1,7,0.3,2,-0.016000032424926758
PubMed,0.1,7,0.3,3,-0.017000019550323486
PubMed,0.1,7,0.3,4,0.02199995517730713
PubMed,0.1,7,0.3,5,0.02799999713897705
PubMed,0.1,7,0.3,6,0.029999971389770508
PubMed,0.1,7,0.3,7,-0.006000041961669922
PubMed,0.1,7,0.3,8,0.0
PubMed,0.1,7,0.3,9,0.0
PubMed,0.1,7,0.3,10,0.0
PubMed,0.1,7,0.4,0,-0.009000003337860107
PubMed,0.1,7,0.4,1,-0.033000051975250244
PubMed,0.1,7,0.4,2,-0.012000024318695068
PubMed,0.1,7,0.4,3,0.011999964714050293
PubMed,0.1,7,0.4,4,0.02199995517730713
PubMed,0.1,7,0.4,5,0.0059999823570251465
PubMed,0.1,7,0.4,6,0.0
PubMed,0.1,7,0.4,7,0.0
PubMed,0.1,7,0.4,8,0.0
PubMed,0.1,7,0.4,9,0.0
PubMed,0.1,7,0.4,10,0.0
PubMed,0.1,7,0.5,0,0.0009999871253967285
PubMed,0.1,7,0.5,1,-0.03100001811981201
PubMed,0.1,7,0.5,2,-0.012000024318695068
PubMed,0.1,7,0.5,3,0.022999942302703857
PubMed,0.1,7,0.5,4,0.014999985694885254
PubMed,0.1,7,0.5,5,0.0059999823570251465
PubMed,0.1,7,0.5,6,0.0
PubMed,0.1,7,0.5,7,0.0
PubMed,0.1,7,0.5,8,0.0
PubMed,0.1,7,0.5,9,0.0
PubMed,0.1,7,0.5,10,0.0
PubMed,0.1,7,0.6,0,-0.009000003337860107
PubMed,0.1,7,0.6,1,-0.03200000524520874
PubMed,0.1,7,0.6,2,0.012999951839447021
PubMed,0.1,7,0.6,3,0.0339999794960022
PubMed,0.1,7,0.6,4,0.0059999823570251465
PubMed,0.1,7,0.6,5,0.0
PubMed,0.1,7,0.6,6,0.0
PubMed,0.1,7,0.6,7,0.0
PubMed,0.1,7,0.6,8,0.0
PubMed,0.1,7,0.6,9,0.0
PubMed,0.1,7,0.6,10,0.0
PubMed,0.1,7,0.7,0,0.015999972820281982
PubMed,0.1,7,0.7,1,-0.0040000081062316895
PubMed,0.1,7,0.7,2,0.02199995517730713
PubMed,0.1,7,0.7,3,0.0059999823570251465
PubMed,0.1,7,0.7,4,0.0
PubMed,0.1,7,0.7,5,0.0
PubMed,0.1,7,0.7,6,0.0
PubMed,0.1,7,0.7,7,0.0
PubMed,0.1,7,0.7,8,0.0
PubMed,0.1,7,0.7,9,0.0
PubMed,0.1,7,0.7,10,0.0
PubMed,0.1,7,0.8,0,-0.026000022888183594
PubMed,0.1,7,0.8,1,0.01699995994567871
PubMed,0.1,7,0.8,2,0.026999950408935547
PubMed,0.1,7,0.8,3,0.0
PubMed,0.1,7,0.8,4,0.0
PubMed,0.1,7,0.8,5,0.0
PubMed,0.1,7,0.8,6,0.0
PubMed,0.1,7,0.8,7,0.0
PubMed,0.1,7,0.8,8,0.0
PubMed,0.1,7,0.8,9,0.0
PubMed,0.1,7,0.8,10,0.0
PubMed,0.1,7,0.9,0,-0.0040000081062316895
PubMed,0.1,7,0.9,1,0.02499997615814209
PubMed,0.1,7,0.9,2,-0.006000041961669922
PubMed,0.1,7,0.9,3,0.0
PubMed,0.1,7,0.9,4,0.0
PubMed,0.1,7,0.9,5,0.0
PubMed,0.1,7,0.9,6,0.0
PubMed,0.1,7,0.9,7,0.0
PubMed,0.1,7,0.9,8,0.0
PubMed,0.1,7,0.9,9,0.0
PubMed,0.1,7,0.9,10,0.0
PubMed,0.1,8,0.0,0,-0.2690000534057617
PubMed,0.1,8,0.0,1,0.010999977588653564
PubMed,0.1,8,0.0,2,0.009999990463256836
PubMed,0.1,8,0.0,3,-0.046000003814697266
PubMed,0.1,8,0.0,4,-0.14500004053115845
PubMed,0.1,8,0.0,5,-0.027000010013580322
PubMed,0.1,8,0.0,6,0.0009999871253967285
PubMed,0.1,8,0.0,7,-0.24100002646446228
PubMed,0.1,8,0.0,8,-0.01500004529953003
PubMed,0.1,8,0.0,9,-0.026000022888183594
PubMed,0.1,8,0.0,10,-0.04300004243850708
PubMed,0.1,8,0.1,0,-0.03100001811981201
PubMed,0.1,8,0.1,1,-0.03800004720687866
PubMed,0.1,8,0.1,2,-0.027000010013580322
PubMed,0.1,8,0.1,3,-0.013000011444091797
PubMed,0.1,8,0.1,4,-0.018000006675720215
PubMed,0.1,8,0.1,5,0.0029999613761901855
PubMed,0.1,8,0.1,6,-0.0040000081062316895
PubMed,0.1,8,0.1,7,-0.024000048637390137
PubMed,0.1,8,0.1,8,0.010999977588653564
PubMed,0.1,8,0.1,9,-0.005000054836273193
PubMed,0.1,8,0.1,10,-0.024000048637390137
PubMed,0.1,8,0.2,0,0.015999972820281982
PubMed,0.1,8,0.2,1,-0.01500004529953003
PubMed,0.1,8,0.2,2,-0.03100001811981201
PubMed,0.1,8,0.2,3,-0.030000030994415283
PubMed,0.1,8,0.2,4,-0.006000041961669922
PubMed,0.1,8,0.2,5,-0.005000054836273193
PubMed,0.1,8,0.2,6,0.0029999613761901855
PubMed,0.1,8,0.2,7,-0.008000016212463379
PubMed,0.1,8,0.2,8,-0.0040000081062316895
PubMed,0.1,8,0.2,9,0.004999995231628418
PubMed,0.1,8,0.2,10,-0.005000054836273193
PubMed,0.1,8,0.3,0,-0.05600005388259888
PubMed,0.1,8,0.3,1,-0.0040000081062316895
PubMed,0.1,8,0.3,2,-0.008000016212463379
PubMed,0.1,8,0.3,3,-0.0020000338554382324
PubMed,0.1,8,0.3,4,-0.01100003719329834
PubMed,0.1,8,0.3,5,0.006999969482421875
PubMed,0.1,8,0.3,6,-0.020000040531158447
PubMed,0.1,8,0.3,7,-0.01100003719329834
PubMed,0.1,8,0.3,8,0.0
PubMed,0.1,8,0.3,9,0.0
PubMed,0.1,8,0.3,10,0.0
PubMed,0.1,8,0.4,0,0.0209999680519104
PubMed,0.1,8,0.4,1,-0.018000006675720215
PubMed,0.1,8,0.4,2,0.003999948501586914
PubMed,0.1,8,0.4,3,0.004999995231628418
PubMed,0.1,8,0.4,4,0.003999948501586914
PubMed,0.1,8,0.4,5,-0.01100003719329834
PubMed,0.1,8,0.4,6,0.0
PubMed,0.1,8,0.4,7,0.0
PubMed,0.1,8,0.4,8,0.0
PubMed,0.1,8,0.4,9,0.0
PubMed,0.1,8,0.4,10,0.0
PubMed,0.1,8,0.5,0,0.0059999823570251465
PubMed,0.1,8,0.5,1,-0.009000003337860107
PubMed,0.1,8,0.5,2,0.015999972820281982
PubMed,0.1,8,0.5,3,-0.001000046730041504
PubMed,0.1,8,0.5,4,-0.01100003719329834
PubMed,0.1,8,0.5,5,0.0
PubMed,0.1,8,0.5,6,0.0
PubMed,0.1,8,0.5,7,0.0
PubMed,0.1,8,0.5,8,0.0
PubMed,0.1,8,0.5,9,0.0
PubMed,0.1,8,0.5,10,0.0
PubMed,0.1,8,0.6,0,0.0
PubMed,0.1,8,0.6,1,0.007999956607818604
PubMed,0.1,8,0.6,2,0.001999974250793457
PubMed,0.1,8,0.6,3,-0.012000024318695068
PubMed,0.1,8,0.6,4,0.0
PubMed,0.1,8,0.6,5,0.0
PubMed,0.1,8,0.6,6,0.0
PubMed,0.1,8,0.6,7,0.0
PubMed,0.1,8,0.6,8,0.0
PubMed,0.1,8,0.6,9,0.0
PubMed,0.1,8,0.6,10,0.0
PubMed,0.1,8,0.7,0,0.0009999871253967285
PubMed,0.1,8,0.7,1,-0.01500004529953003
PubMed,0.1,8,0.7,2,-0.009000003337860107
PubMed,0.1,8,0.7,3,-0.01100003719329834
PubMed,0.1,8,0.7,4,0.0
PubMed,0.1,8,0.7,5,0.0
PubMed,0.1,8,0.7,6,0.0
PubMed,0.1,8,0.7,7,0.0
PubMed,0.1,8,0.7,8,0.0
PubMed,0.1,8,0.7,9,0.0
PubMed,0.1,8,0.7,10,0.0
PubMed,0.1,8,0.8,0,0.007999956607818604
PubMed,0.1,8,0.8,1,-0.00700002908706665
PubMed,0.1,8,0.8,2,-0.012000024318695068
PubMed,0.1,8,0.8,3,0.0
PubMed,0.1,8,0.8,4,0.0
PubMed,0.1,8,0.8,5,0.0
PubMed,0.1,8,0.8,6,0.0
PubMed,0.1,8,0.8,7,0.0
PubMed,0.1,8,0.8,8,0.0
PubMed,0.1,8,0.8,9,0.0
PubMed,0.1,8,0.8,10,0.0
PubMed,0.1,8,0.9,0,0.0059999823570251465
PubMed,0.1,8,0.9,1,0.001999974250793457
PubMed,0.1,8,0.9,2,0.0
PubMed,0.1,8,0.9,3,0.0
PubMed,0.1,8,0.9,4,0.0
PubMed,0.1,8,0.9,5,0.0
PubMed,0.1,8,0.9,6,0.0
PubMed,0.1,8,0.9,7,0.0
PubMed,0.1,8,0.9,8,0.0
PubMed,0.1,8,0.9,9,0.0
PubMed,0.1,8,0.9,10,0.0
PubMed,0.1,9,0.0,0,0.0209999680519104
PubMed,0.1,9,0.0,1,0.004999995231628418
PubMed,0.1,9,0.0,2,-0.003000020980834961
PubMed,0.1,9,0.0,3,0.001999974250793457
PubMed,0.1,9,0.0,4,0.04899996519088745
PubMed,0.1,9,0.0,5,0.0559999942779541
PubMed,0.1,9,0.0,6,0.046000003814697266
PubMed,0.1,9,0.0,7,0.03700000047683716
PubMed,0.1,9,0.0,8,0.050999999046325684
PubMed,0.1,9,0.0,9,0.01799994707107544
PubMed,0.1,9,0.0,10,0.046000003814697266
PubMed,0.1,9,0.1,0,0.006999969482421875
PubMed,0.1,9,0.1,1,0.0339999794960022
PubMed,0.1,9,0.1,2,0.009000003337860107
PubMed,0.1,9,0.1,3,0.0339999794960022
PubMed,0.1,9,0.1,4,0.01699995994567871
PubMed,0.1,9,0.1,5,0.04499995708465576
PubMed,0.1,9,0.1,6,0.019999980926513672
PubMed,0.1,9,0.1,7,0.06099998950958252
PubMed,0.1,9,0.1,8,0.02899998426437378
PubMed,0.1,9,0.1,9,0.03700000047683716
PubMed,0.1,9,0.1,10,0.02899998426437378
PubMed,0.1,9,0.2,0,0.038999974727630615
PubMed,0.1,9,0.2,1,0.007999956607818604
PubMed,0.1,9,0.2,2,0.007999956607818604
PubMed,0.1,9,0.2,3,-0.009000003337860107
PubMed,0.1,9,0.2,4,0.038999974727630615
PubMed,0.1,9,0.2,5,0.04799997806549072
PubMed,0.1,9,0.2,6,0.05199998617172241
PubMed,0.1,9,0.2,7,0.046999990940093994
PubMed,0.1,9,0.2,8,0.0559999942779541
PubMed,0.1,9,0.2,9,0.023000001907348633
PubMed,0.1,9,0.2,10,0.023000001907348633
PubMed,0.1,9,0.3,0,0.03700000047683716
PubMed,0.1,9,0.3,1,0.04099994897842407
PubMed,0.1,9,0.3,2,0.019999980926513672
PubMed,0.1,9,0.3,3,0.041999995708465576
PubMed,0.1,9,0.3,4,0.06000000238418579
PubMed,0.1,9,0.3,5,0.02599996328353882
PubMed,0.1,9,0.3,6,-0.0020000338554382324
PubMed,0.1,9,0.3,7,0.0
PubMed,0.1,9,0.3,8,0.0
PubMed,0.1,9,0.3,9,0.0
PubMed,0.1,9,0.3,10,0.0
PubMed,0.1,9,0.4,0,0.041999995708465576
PubMed,0.1,9,0.4,1,0.009000003337860107
PubMed,0.1,9,0.4,2,0.042999982833862305
PubMed,0.1,9,0.4,3,0.04399996995925903
PubMed,0.1,9,0.4,4,0.011999964714050293
PubMed,0.1,9,0.4,5,0.0
PubMed,0.1,9,0.4,6,0.0
PubMed,0.1,9,0.4,7,0.0
PubMed,0.1,9,0.4,8,0.0
PubMed,0.1,9,0.4,9,0.0
PubMed,0.1,9,0.4,10,0.0
PubMed,0.1,9,0.5,0,0.0559999942779541
PubMed,0.1,9,0.5,1,0.018999993801116943
PubMed,0.1,9,0.5,2,0.04399996995925903
PubMed,0.1,9,0.5,3,0.001999974250793457
PubMed,0.1,9,0.5,4,0.0
PubMed,0.1,9,0.5,5,0.0
PubMed,0.1,9,0.5,6,0.0
PubMed,0.1,9,0.5,7,0.0
PubMed,0.1,9,0.5,8,0.0
PubMed,0.1,9,0.5,9,0.0
PubMed,0.1,9,0.5,10,0.0
PubMed,0.1,9,0.6,0,0.05799996852874756
PubMed,0.1,9,0.6,1,0.04099994897842407
PubMed,0.1,9,0.6,2,0.04399996995925903
PubMed,0.1,9,0.6,3,-0.0020000338554382324
PubMed,0.1,9,0.6,4,0.0
PubMed,0.1,9,0.6,5,0.0
PubMed,0.1,9,0.6,6,0.0
PubMed,0.1,9,0.6,7,0.0
PubMed,0.1,9,0.6,8,0.0
PubMed,0.1,9,0.6,9,0.0
PubMed,0.1,9,0.6,10,0.0
PubMed,0.1,9,0.7,0,0.06699997186660767
PubMed,0.1,9,0.7,1,0.06299996376037598
PubMed,0.1,9,0.7,2,0.02899998426437378
PubMed,0.1,9,0.7,3,0.0
PubMed,0.1,9,0.7,4,0.0
PubMed,0.1,9,0.7,5,0.0
PubMed,0.1,9,0.7,6,0.0
PubMed,0.1,9,0.7,7,0.0
PubMed,0.1,9,0.7,8,0.0
PubMed,0.1,9,0.7,9,0.0
PubMed,0.1,9,0.7,10,0.0
PubMed,0.1,9,0.8,0,0.06099998950958252
PubMed,0.1,9,0.8,1,0.0559999942779541
PubMed,0.1,9,0.8,2,-0.0020000338554382324
PubMed,0.1,9,0.8,3,0.0
PubMed,0.1,9,0.8,4,0.0
PubMed,0.1,9,0.8,5,0.0
PubMed,0.1,9,0.8,6,0.0
PubMed,0.1,9,0.8,7,0.0
PubMed,0.1,9,0.8,8,0.0
PubMed,0.1,9,0.8,9,0.0
PubMed,0.1,9,0.8,10,0.0
PubMed,0.1,9,0.9,0,0.026999950408935547
PubMed,0.1,9,0.9,1,0.018999993801116943
PubMed,0.1,9,0.9,2,0.0
PubMed,0.1,9,0.9,3,0.0
PubMed,0.1,9,0.9,4,0.0
PubMed,0.1,9,0.9,5,0.0
PubMed,0.1,9,0.9,6,0.0
PubMed,0.1,9,0.9,7,0.0
PubMed,0.1,9,0.9,8,0.0
PubMed,0.1,9,0.9,9,0.0
PubMed,0.1,9,0.9,10,0.0
PubMed,0.2,0,0.0,0,0.034999966621398926
PubMed,0.2,0,0.0,1,0.007999956607818604
PubMed,0.2,0,0.0,2,-0.03700000047683716
PubMed,0.2,0,0.0,3,0.009999990463256836
PubMed,0.2,0,0.0,4,0.03200000524520874
PubMed,0.2,0,0.0,5,0.014999985694885254
PubMed,0.2,0,0.0,6,0.05199998617172241
PubMed,0.2,0,0.0,7,-0.025000035762786865
PubMed,0.2,0,0.0,8,0.009000003337860107
PubMed,0.2,0,0.0,9,0.03200000524520874
PubMed,0.2,0,0.0,10,0.004999995231628418
PubMed,0.2,0,0.1,0,0.0009999871253967285
PubMed,0.2,0,0.1,1,0.0209999680519104
PubMed,0.2,0,0.1,2,0.02599996328353882
PubMed,0.2,0,0.1,3,-0.026000022888183594
PubMed,0.2,0,0.1,4,0.0040000081062316895
PubMed,0.2,0,0.1,5,0.004999995231628418
PubMed,0.2,0,0.1,6,0.029999971389770508
PubMed,0.2,0,0.1,7,0.023000001907348633
PubMed,0.2,0,0.1,8,0.013999998569488525
PubMed,0.2,0,0.1,9,0.018999993801116943
PubMed,0.2,0,0.1,10,0.03299999237060547
PubMed,0.2,0,0.2,0,0.0209999680519104
PubMed,0.2,0,0.2,1,0.030999958515167236
PubMed,0.2,0,0.2,2,0.019999980926513672
PubMed,0.2,0,0.2,3,0.001999974250793457
PubMed,0.2,0,0.2,4,0.02199995517730713
PubMed,0.2,0,0.2,5,0.013000011444091797
PubMed,0.2,0,0.2,6,0.0040000081062316895
PubMed,0.2,0,0.2,7,0.006999969482421875
PubMed,0.2,0,0.2,8,0.019999980926513672
PubMed,0.2,0,0.2,9,0.013999998569488525
PubMed,0.2,0,0.2,10,0.001999974250793457
PubMed,0.2,0,0.3,0,0.007999956607818604
PubMed,0.2,0,0.3,1,0.009999990463256836
PubMed,0.2,0,0.3,2,0.014999985694885254
PubMed,0.2,0,0.3,3,-0.0020000338554382324
